marketplace_id,Player,Team,Position,Position Group,Play_Type,Season,Week,Moment_Date,Game Outcome,won_game,Description only (Moment TD),Conservative (In-game TD),Conservative (Moment TD),Best Guess: (In-game TD),Best Guess (Moment TD),Moment_Tier,Rarity,Moment_Description,NFLALLDAY_ASSETS_URL,Total_Circulation,Price,tx_id,site
410,Diontae Johnson,Pittsburgh Steelers,WR,Offense,Reception,2021,13,2021-12-05 00:00:00.000,Win,True,True,True,True,True,True,RARE,1,"Diontae Johnson worked from the right side of the formation to the left and took advantage of the space given to him by the defense to waltz in for the touchdown He had eight catches for 105 yards and two touchdowns in Pittsburgh's 20-19 win over Baltimore on Dec. 5, 2021.",https://assets.nflallday.com/editions/game_changers/131501f8-535f-4b8f-b9c7-7c9d91de478a/play_131501f8-535f-4b8f-b9c7-7c9d91de478a_game_changers_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,599,242.04347826086956,23,https://nflallday.com/listing/moment/410
412,Carlos Watkins,Dallas Cowboys,DL,Defense,Interception,2021,13,2021-12-02 00:00:00.000,Win,True,True,,True,True,True,RARE,1,"The fourth interception of the night for the Dallas defense was arguably the most exciting, a screen picked off by Carlos Watkins and returned for a touchdown to put the Cowboys up by three scores. Watkins added two tackles on the night in a 27-17 victory over the Saints on Dec. 2, 2021.",https://assets.nflallday.com/editions/in_the_trenches/a3e12fed-6f40-4c36-b8f2-07f6b8dae52a/play_a3e12fed-6f40-4c36-b8f2-07f6b8dae52a_in_the_trenches_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,699,61.095238095238095,84,https://nflallday.com/listing/moment/412
415,Justin Herbert,Los Angeles Chargers,QB,Offense,Pass,2021,13,2021-12-05 00:00:00.000,Win,True,True,True,True,True,True,RARE,1,"Justin Herbert rolled to the right on the play action. He spotted his receiver one-on-one with a defender in the end zone. No problem that he was on the opposite side of the field, right? Herbert loaded up and delivered this deep ball to Jalen Guyton, who wrestled the ball away for the score. Herbert would complete 26 of his 35 passes on the day for 317 yards with three touchdowns and one interception in a 41-22 victory over Cincinnati on Dec. 5, 2021.",https://assets.nflallday.com/editions/launch_codes/0cb3edc0-435a-4008-b48c-261d0cce5ac6/play_0cb3edc0-435a-4008-b48c-261d0cce5ac6_launch_codes_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,899,1139.85,40,https://nflallday.com/listing/moment/415
416,Mike Williams,Los Angeles Chargers,WR,Offense,Reception,2021,13,2021-12-05 00:00:00.000,Win,True,False,False,False,False,False,RARE,1,"If it's a jump ball, it's Mike Williams' time to shine. Justin Herbert lobbed this one down the right sideline and Williams went and got it at its highest point, skying over the defender for the grab. Williams caught five passes for 110 yards in a 41-22 win over Cincinnati on Dec. 5, 2021.",https://assets.nflallday.com/editions/launch_codes/db2a1785-4062-4e80-9f6f-a7d701714378/play_db2a1785-4062-4e80-9f6f-a7d701714378_launch_codes_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,899,216.32075471698113,212,https://nflallday.com/listing/moment/416
417,DK Metcalf,Seattle Seahawks,WR,Offense,Reception,2021,13,2021-12-05 00:00:00.000,Win,True,False,False,False,False,False,RARE,1,"With a defender blanketing him and more help coming over the top, there wasn't much room for DK Metcalf to make this catch. Not a problem, though. He reeled in this Russell Wilson pass for a gain of 33 yards and a first down inside the 5-yard line. Metcalf would finish with five catches for 50 yards in a 30-23 Seattle win over San Francisco on Dec. 5, 2021.",https://assets.nflallday.com/editions/launch_codes/7a539265-9bf6-477b-8ee1-fcd0c7c4da53/play_7a539265-9bf6-477b-8ee1-fcd0c7c4da53_launch_codes_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,899,219.05882352941177,34,https://nflallday.com/listing/moment/417
418,Odell Beckham Jr.,Los Angeles Rams,WR,Offense,Reception,2021,13,2021-12-05 00:00:00.000,Win,True,False,,True,False,True,RARE,1,"Odell Beckham Jr. went up and got this jump ball on the fade route at the goal line, rising above his defender to pull it in. He then celebrated his continued Rams revival before being lifted to his feet by teammates. The score extended the Los Angeles lead to the margin it would eventually win by, 37-7, on Dec. 5, 2021.",https://assets.nflallday.com/editions/showtime/d86ffe2b-c824-4eff-bbd9-8cf1c43b2a5d/play_d86ffe2b-c824-4eff-bbd9-8cf1c43b2a5d_showtime_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,1099,149.90243902439025,41,https://nflallday.com/listing/moment/418
421,Travis Homer,Seattle Seahawks,RB,Offense,Rush,2021,13,2021-12-05 00:00:00.000,Win,True,True,True,True,True,True,LEGENDARY,2,"Perfect execution. The extra burst of speed for the score. The extra flair of the flip into the end zone. Travis Homer showed everything on this 73-yard fake punt touchdown to open the scoring. Seattle would go on to win, 30-23, on Dec. 5, 2021.",https://assets.nflallday.com/editions/hoodwinked/87f15746-3664-411b-b603-ce5c0d5fb71e/play_87f15746-3664-411b-b603-ce5c0d5fb71e_hoodwinked_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,39,1299.0,1,https://nflallday.com/listing/moment/421
423,Christian Kirk,Arizona Cardinals,WR,Offense,Reception,2021,14,2021-12-13 00:00:00.000,Loss,False,False,False,False,False,False,COMMON,0,"Christian Kirk got just a step on his defender as he worked back toward the near sideline on this deep ball and that was enough space to reel in the pass from Kyler Murray for a 41-yard gain. Kirk caught three passes on the night for 86 yards in a 30-23 loss to Los Angeles on Dec. 13, 2021.",https://assets.nflallday.com/editions/base/d2a6a3fb-a740-493d-93b5-d03916ab6812/play_d2a6a3fb-a740-493d-93b5-d03916ab6812_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,15.561797752808989,890,https://nflallday.com/listing/moment/423
424,Russell Gage,Atlanta Falcons,WR,Offense,Reception,2021,14,2021-12-12 00:00:00.000,Win,True,False,False,False,False,False,COMMON,0,"Russell Gage faked to the inside and broke back out toward the outside, freeing himself to grab this deep pass from Matt Ryan in the first quarter for Atlanta. Diving to make the grab, the Falcons picked up 36 yards and a first down on the play. Gage finished with four catches for 64 yards in Atlanta's 29-21 win over Carolina on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/daa5176d-2899-4e8c-950c-6c204b7005a6/play_daa5176d-2899-4e8c-950c-6c204b7005a6_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,27.26570779712339,3963,https://nflallday.com/listing/moment/424
425,Josh Allen,Buffalo Bills,QB,Offense,Rush,2021,14,2021-12-12 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"Keeping the ball on the read option, Josh Allen burst through the hole and into the second level of the Tampa Bay defense. There, he found a lot of green space and carried it in for the touchdown. Allen finished 36-of-54 for 308 yards, two touchdowns, and an interception through the air and carried the ball 12 times for 109 yards and this touchdown on the ground. His team's comeback attempt would ultimately fall short in an overtime loss to the Buccaneers, 33-27, on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/15125827-59d5-47dc-9cdc-fe12b8073500/play_15125827-59d5-47dc-9cdc-fe12b8073500_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,101.59724137931035,725,https://nflallday.com/listing/moment/425
426,Cam Newton,Carolina Panthers,QB,Offense,Rush,2021,14,2021-12-12 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"Cam Newton saw the defender on the edge shade toward the running back on the read option, freeing him up to pull the ball back and bounce it to the outside, where he broke a tackle and pushed through another would-be tackler to bring it in for the touchdown. Newton was the Panthers' leading rusher on the day with 47 yards. He was also 15-of-23 for 178 yards and an interception in Carolina's 29-21 loss to Atlanta on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/9da9f77a-057b-498d-9e0f-040b32f72933/play_9da9f77a-057b-498d-9e0f-040b32f72933_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,8.279467680608365,526,https://nflallday.com/listing/moment/426
427,Robby Anderson,Carolina Panthers,WR,Offense,Reception,2021,14,2021-12-12 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"Robby Anderson had single coverage as he faded toward the back corner of the end zone. Quarterback P.J. Walker delivered it to his back shoulder, Anderson adjusted, and he brought it in for the score with under four minutes to play in the game. With the extra point, Carolina pulled within a touchdown. Anderson had seven catches for 84 yards in a 29-21 loss to Atlanta on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/d5f93505-0855-4792-9fe6-f9c04d3bcf09/play_d5f93505-0855-4792-9fe6-f9c04d3bcf09_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,9.607100591715977,845,https://nflallday.com/listing/moment/427
428,Damiere Byrd,Chicago Bears,WR,Offense,Reception,2021,14,2021-12-12 00:00:00.000,Loss,False,False,True,True,True,True,COMMON,0,"It's Byrd. Finding a seam. It's super, man. This 54-yard catch and run gave Chicago the lead with just over three minutes to play in the first half. Damiere Byrd had two catches for 76 yards on the night in a 45-30 loss to Green Bay on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/371ed44f-3677-4332-9d63-4e801c594436/play_371ed44f-3677-4332-9d63-4e801c594436_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,6.992277992277992,518,https://nflallday.com/listing/moment/428
429,Joe Burrow,Cincinnati Bengals,QB,Offense,Pass,2021,14,2021-12-12 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"With under two minutes to play and trailing by a touchdown, Joe Burrow came up clutch for the Bengals. The second-year quarterback found one of his favorite targets, Ja'Marr Chase, open down the sideline and placed it perfectly in the pocket where he could reel it in for the score. The extra point would tie the game and send it to overtime. Burrow completed 25-of-34 passes for 348 yards and two touchdowns in a 26-23 overtime loss to San Francisco on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/6bdd4d21-cd32-4609-86e1-4d55edffe403/play_6bdd4d21-cd32-4609-86e1-4d55edffe403_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,71.61412151067323,609,https://nflallday.com/listing/moment/429
430,Jarvis Landry,Cleveland Browns,WR,Offense,Reception,2021,14,2021-12-12 00:00:00.000,Win,True,True,True,True,True,True,COMMON,0,"Jarvis Landry's step to the inside and break out toward the far sideline created the separation he needed to pull in this pass from Baker Mayfield in the red zone. But his work wasn't done yet. Fighting through a tackle, he extended the ball toward the pylon for his first touchdown reception of the season. Landry finished with five catches for 41 yards in Cleveland's 24-22 win over Baltimore on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/ed61eefb-fc1b-4880-adf2-4d3504c5e132/play_ed61eefb-fc1b-4880-adf2-4d3504c5e132_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,10.991329479768787,692,https://nflallday.com/listing/moment/430
431,Albert Okwuegbunam,Denver Broncos,TE,Offense,Reception,2021,14,2021-12-12 00:00:00.000,Win,True,False,True,True,True,True,COMMON,0,"Albert Okwuegbunam would not be denied on this catch and run. Making the grab but with traffic ahead of him, he fought forward to brush aside one would-be tackler, absorb a hit from another, and lunge forward for the score. He caught five passes for 41 yards and this score in a 38-10 win over Detroit on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/ae01567f-b31b-475c-a5d7-80717ce7297a/play_ae01567f-b31b-475c-a5d7-80717ce7297a_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,14.468917881811205,1303,https://nflallday.com/listing/moment/431
433,Javonte Williams,Denver Broncos,RB,Offense,Reception,2021,14,2021-12-12 00:00:00.000,Win,True,True,True,True,True,True,COMMON,0,"Backpedaling. Spinning. Breaking tackles. Javonte Williams did it all while keeping his balance to take this one in for the touchdown against Detroit. Williams carried the ball 15 times for 73 yards and had this catch for 10 yards to go along with two total touchdowns in Denver's 38-10 victory over Detroit on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/cae23fc5-10c5-42d1-a552-1a32c77891ec/play_cae23fc5-10c5-42d1-a552-1a32c77891ec_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,53.59886086248983,1229,https://nflallday.com/listing/moment/433
435,Laquon Treadwell,Jacksonville Jaguars,WR,Offense,Reception,2021,14,2021-12-12 00:00:00.000,Loss,False,False,False,False,False,False,COMMON,0,"Trevor Lawrence eyed Laquon Treadwell down the right side of the field and let this long pass fly. With safety help coming over the top, Treadwell made a nice adjustment to meet the ball and reel it in for a gain of 41 yards. He finished with four catches for 68 yards in the Jaguars' 20-0 loss to Tennessee on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/a2de962a-25e0-4770-be8c-11ca903eaa2d/play_a2de962a-25e0-4770-be8c-11ca903eaa2d_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,6.753846153846154,520,https://nflallday.com/listing/moment/435
436,Alex Okafor,Kansas City Chiefs,DL,Defense,Strip Sack,2021,14,2021-12-12 00:00:00.000,Win,True,False,,False,False,False,COMMON,0,"Protection broke down and Derek Carr was looking for somewhere to escape. He wouldn't find it because Alex Okafor closed in and jarred the ball free on this sack, with the fumble bouncing into the hands of teammate Armani Watts. Carr was initially ruled down, wiping out the opportunity for the ball to be returned for six, but a challenge showed the fumble did occur and that Kansas City had established possession, giving the Chiefs the football. Okafor had three tackles and 1.5 sacks in a 48-9 Kansas City win on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/3cb28f35-fbba-4f09-822d-f155e5859ff0/play_3cb28f35-fbba-4f09-822d-f155e5859ff0_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,7.118811881188119,707,https://nflallday.com/listing/moment/436
437,Josh Gordon,Kansas City Chiefs,WR,Offense,Reception,2021,14,2021-12-12 00:00:00.000,Win,True,True,True,True,True,True,COMMON,0,"Getting creative on 3rd and Goal from the one-yard line, Josh Gordon cut inside on a screen pass, pulled it in, and scooted across the goal line for the score. It was his first NFL touchdown since 2019 and, after the extra point, it extended the Kansas City lead to 28 points. Gordon finished with two catches for nine yards and this score, while the Chiefs would go on to win, 48-9, on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/1a1786ba-e534-408e-8704-8b842c43d7d4/play_1a1786ba-e534-408e-8704-8b842c43d7d4_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,7.4592,625,https://nflallday.com/listing/moment/437
438,Hunter Renfrow,Las Vegas Raiders,WR,Offense,Reception,2021,14,2021-12-12 00:00:00.000,Loss,False,True,True,True,True,True,COMMON,0,"Route precision? That's Hunter Renfrow. Darting inside before breaking back toward the pylon on the right side, he shook the defender and quarterback Derek Carr found him for six points. Renfrow had 13 catches for 117 yards and this touchdown in a 48-9 loss to Kansas City on Dec. 12, 2021. ",https://assets.nflallday.com/editions/base/8f2735b9-baf2-4910-81f8-418c5584e3b6/play_8f2735b9-baf2-4910-81f8-418c5584e3b6_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,12.663414634146342,615,https://nflallday.com/listing/moment/438
439,Josh Palmer,Los Angeles Chargers,WR,Offense,Reception,2021,14,2021-12-12 00:00:00.000,Win,True,False,True,True,True,True,COMMON,0,"It was the burst from Josh Palmer to get up the field and in for the score that was most impressive after pulling in this pass from Justin Herbert. That move broke a 7-7 tie early in the second quarter in a game that the Chargers would go on to win, 37-21. Palmer would finish with five catches for 66 yards in the victory on Dec. 12, 2021.",https://assets.nflallday.com/editions/base/f2f316e9-e588-41f4-a2eb-b6a384cdfa4c/play_f2f316e9-e588-41f4-a2eb-b6a384cdfa4c_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4,10000,25.696840307429547,1171,https://nflallday.com/listing/moment/439
